X,Y,Z,R,G,B
-0.04322243953196272,0.015369460548577872,0.3520185210104888,231,53,0
-0.043945460589858175,0.014573975283897428,0.3337989130110162,229,50,0
-0.030727981220367073,0.009546069913397584,0.21864094720539023,216,33,0
-0.07263872640727354,0.010706721133758633,0.24522423064004012,220,38,0
-0.09785129960077561,0.013973998242537755,0.32005717952127294,229,50,0
-0.08892419988737205,0.012313762537025952,0.28203153016709653,224,44,0
-0.08829474329929458,0.011864567740913167,0.271743277871354,223,43,0
-0.10746389925890973,0.014022835636947098,0.3211757397528208,229,51,0
-0.10050481028566004,0.012744068772147942,0.29188716329035863,226,46,0
-0.10538257110590653,0.012993112413521754,0.297591200463712,227,47,0
-0.10626702555568592,0.012747521909857045,0.29196625314685437,226,46,0
-0.10671158873679368,0.012461405452434819,0.28541310888650806,225,46,0
-0.10454384389822934,0.011890884227942548,0.27234602452033324,224,44,0
-0.145362502310292,0.016111944990800812,0.36902421059852064,236,59,0
0.0341770299478981,0.00906544278759939,0.2596003157874778,220,39,0
0.04262828636288059,0.01212377640120017,0.3471795317702046,230,52,0
0.03971012295348349,0.012170980353009822,0.34853127609018036,231,53,0
0.036249281211177084,0.012043784821965562,0.34488887264674195,230,52,0
0.034483451715883545,0.012505977483334992,0.35812433876322186,232,54,0
0.030398824788591922,0.012133576059804484,0.34746015727608387,230,52,0
0.028541713406250193,0.012664256405267816,0.36265685406103704,232,54,0
0.02516674677461293,0.01256802846500997,0.3599012463909201,232,54,0
0.021659029396987255,0.012366212747692219,0.35412200039333563,231,53,0
0.018881770927881944,0.012581452204022571,0.3602856519812887,232,54,0
0.015998563330011168,0.012795924802107873,0.3664273436223044,232,55,0
0.012416652326454341,0.012416652326454248,0.3555664009462487,231,53,0
0.009862697760877028,0.01315260164376395,0.37664123200011823,233,56,0
0.005563926194002848,0.011131243847496213,0.31875711817079894,227,48,0
0.004247233910492185,0.016995407736426354,0.4866848005867305,246,73,0
2.6742231986324636e-17,0.01525108005899286,0.43673379140734486,240,65,0
-0.004064088300388769,0.016262546211857663,0.46569839234787774,244,70,0
-0.006540665588561297,0.013085318002542572,0.37471448060830603,233,56,0
-0.007377402569144121,0.009838285579685503,0.28173163772953147,223,42,0
-0.012800312932046988,0.012800312932046937,0.36655300322267775,232,55,0
-0.015344671095814482,0.012272930600386842,0.35145074919632463,231,53,0
-0.019352507599214214,0.012895117217419256,0.3692678427509053,233,55,0
-0.021598018046573166,0.012331378345586043,0.35312447363166427,231,53,0
-0.026282170454374126,0.013125060197531188,0.37585254817001906,233,56,0
-0.029169003810783124,0.012942591710878098,0.37062733437007084,233,56,0
-0.030573030088239972,0.012203109446966688,0.34945133296247977,231,53,0
-0.034196089618251144,0.012401761004307203,0.3551399692735284,231,53,0
-0.03844304174557112,0.012772659407732928,0.36576110989625654,232,55,0
-0.044122358837203834,0.013523311503344248,0.38725697343353377,235,58,0
-0.04067956470057743,0.01156954662285959,0.3313084674607095,229,50,0
-0.055439838655941605,0.014705393834846337,0.42110738247968715,239,64,0
-0.04979361872729055,0.012372428877470507,0.35430000706010617,231,54,0
-0.0726636365388203,0.008566355500883254,0.2453083258347913,220,38,0
-0.09320975832976859,0.01064648294206438,0.3048753821011974,227,48,0
-0.09105835314977222,0.010085125198060334,0.2888001995615714,225,45,0
-0.09851637111325554,0.01058805460763275,0.3032022135175143,227,48,0
-0.10432963842097764,0.010888590013387081,0.31180842151717925,228,49,0
-0.09696020848593755,0.009833440478561923,0.2815928921865753,224,44,0
-0.09807943285559985,0.009671927801343506,0.2769677742533469,224,44,0
-0.1093797740465375,0.010494335846554292,0.30051845933791055,227,48,0
-0.10954813589253343,0.010231778437739586,0.2929997988777866,226,47,0
-0.10028189961250022,0.009122816364496354,0.26124328006724606,222,42,0
-0.1600634703027453,0.014189872817587284,0.4063447920567905,240,65,0
0.07154734097416096,0.006324941608325854,0.24153977516561195,219,38,0
0.0895514430782911,0.008177941760597773,0.31230299605802936,228,49,0
0.07533539764545906,0.007113423086352837,0.27165066799570353,223,42,0
0.08331117407813231,0.008141766916530891,0.310921534497805,227,48,0
0.07508826152412965,0.007602945220970241,0.2903447641085331,225,45,0
0.06674756262225763,0.007010229175341356,0.26770985152534077,222,41,0
0.046451401238803376,0.009239268315518915,0.35283342200148715,231,53,0
0.04946199822091644,0.010548622697705644,0.40283564853100645,237,61,0
0.035420464040258774,0.008140716560241859,0.3108814230094139,226,47,0
0.03740836654267347,0.009320010272105128,0.35591683292414195,231,54,0
0.03382195672684667,0.009197921495170552,0.3512544506355523,231,53,0
0.031103937964543287,0.009309609350599537,0.35551963775657414,231,53,0
0.02760813783386514,0.009185881236349032,0.35079465170162105,231,53,0
0.02280255037128911,0.008539010702824312,0.32609166266166745,228,49,0
0.020688363086801987,0.008857433704654277,0.3382517465062876,229,51,0
0.01710799319983988,0.008548131103165517,0.32643995669887005,228,49,0
0.015741202872744293,0.009440884148885083,0.3605328200476269,232,54,0
0.013013051493697586,0.009758053752804214,0.37264503855714615,233,56,0
0.009603647970580187,0.009603647970580336,0.3667485196274643,232,55,0
0.005792213409915731,0.00868942319537598,0.3318356840112408,228,50,0
0.0028438757132304335,0.008533360211785,0.3258758791146044,228,49,0
1.5976164219745558e-17,0.006832183508354995,0.26091056181862043,220,39,0
-0.004606031830017325,0.013820902428903312,0.5277989698543286,251,79,0
-0.01086912335655866,0.01630575497204589,0.6226916600572381,255,94,0
-0.008923280539421955,0.008923280539422058,0.3407663356756549,229,51,0
-0.014234115306779082,0.01067368882344268,0.40761173118315186,237,61,0
-0.015653993992562842,0.00938858008157824,0.35853540830221065,231,54,0
-0.018520579794322103,0.009253940093335144,0.35339371459143726,231,53,0
-0.022091998340478772,0.009458380534173593,0.36120098004506224,232,54,0
-0.02461559718980135,0.009217953449837868,0.35201944012100495,231,53,0
-0.02619635805826973,0.00871614867312664,0.3328562888305155,229,50,0
-0.02944854630816699,0.008814139945385555,0.3365984245426388,229,50,0
-0.03171407273820463,0.0086246799288993,0.3293632384146397,228,49,0
-0.0317657637680803,0.007914198666815529,0.30223105365625463,225,45,0
-0.035873121727674186,0.008244751276666674,0.31485434854308053,227,47,0
-0.039837619256747926,0.008496058182634842,0.3244513720927072,228,49,0
-0.042145512921723326,0.008382819286271374,0.32012695310809086,227,48,0
-0.03937249097744473,0.007335981481127196,0.2801498301957554,223,42,0
-0.04713504461099643,0.00825872406475449,0.31538794779223805,227,48,0
-0.04097178502029807,0.006773922658644661,0.2586856697308473,220,39,0
-0.08120055364527795,0.00717830674595712,0.27412847498954374,223,43,0
-0.09849550097344434,0.008436168235071867,0.32216426726789754,229,50,0
-0.09649348439900203,0.008013893181745396,0.30603823358179055,227,48,0
-0.09699808601821788,0.007817267781186302,0.29852941247577836,226,47,0
-0.09674475682738179,0.007571386886947244,0.28913959995421395,225,46,0
-0.10024062983761609,0.007623243590300041,0.29111992755948013,226,46,0
-0.11045220821880102,0.008167583080693519,0.3119074140321348,228,49,0
-0.10530610600192596,0.007576271829157705,0.28932614837098647,226,46,0
-0.12218049350385046,0.008557207598302941,0.32678657406398526,230,52,0
-0.10639880830243074,0.007258171110000957,0.2771783720051146,224,44,0
-0.1329943558344121,0.008841043807194443,0.3376258415742603,232,54,0
0.08377176589842315,0.004936444955337411,0.2828087420836354,224,44,0
0.12098636958664402,0.007364808786637425,0.4219296128043368,240,66,0
0.1092838488210855,0.006878427162818925,0.39406482823786854,237,61,0
0.09755991889204171,0.006355364250966999,0.3640985740873985,233,56,0
0.09538025245745795,0.006437568828357972,0.3688080711720001,234,57,0
0.08417599730367112,0.00589303039200612,0.33761148504692884,230,52,0
0.1251076576220019,0.009096024551178753,0.521110897529475,251,80,0
0.050811776141479394,0.0072234069588679155,0.41382870751690237,238,63,0
0.031578886291268475,0.004837921338125964,0.277164327833868,222,42,0
0.03563877718905336,0.005918668912101944,0.33908031487948803,229,51,0
0.032390930304782066,0.0058717559487704565,0.33639267301024195,229,50,0
0.030499863977061274,0.006085098166617447,0.3486150404849171,230,52,0
0.028240972569914577,0.006263498337366099,0.35883557942202826,232,54,0
0.024341301473860107,0.00607605274507267,0.3480968286316828,230,52,0
0.02136373454130668,0.0060969489634390825,0.34929397218012254,230,52,0
0.018471778783829506,0.006152256447846711,0.35246253583972936,231,53,0
0.01648561720227598,0.006590730741899942,0.37758271132211324,234,57,0
0.012247857650379938,0.006122062990893404,0.3507327538493744,231,53,0
0.00994572534410488,0.00662964185472281,0.3798119274827455,234,57,0
0.006787952108636474,0.006787952108636459,0.3888815158552142,235,58,0
0.0032370515761620906,0.006474596246058853,0.37092937051136965,233,55,0
2.050970968176123e-17,0.005846556156489993,0.3349489778773911,229,50,0
-0.004833764348231195,0.009668265014330471,0.5538945317070049,253,83,0
-0.00935306511627024,0.009353065116270287,0.5358367416411177,251,80,0
-0.007276083278055707,0.004850106409507742,0.2778624101057981,222,41,0
-0.011864021655638646,0.005930203466962272,0.33974112908486415,229,51,0
-0.013825239823072674,0.0055271472094769345,0.31665005155849174,227,47,0
-0.01810548288726635,0.0060302570282010255,0.3454731937692532,230,52,0
-0.020936459850480506,0.005975009984170301,0.3423080927365201,230,51,0
-0.025178251667803676,0.006284971464100956,0.36006577402876067,232,54,0
-0.029260785468272557,0.006489680221770986,0.3717935309011571,233,56,0
-0.03215557087867313,0.006415432067090966,0.36753985696838404,233,55,0
-0.0364158388041928,0.006601382427611756,0.378192945987846,234,57,0
-0.034593651758289365,0.005745100908814496,0.32913661063082267,228,49,0
-0.04108650797036001,0.006294499805518727,0.36061165234298953,232,54,0
-0.03911410105854885,0.005560464349632138,0.31855878923962994,227,48,0
-0.04907037348073326,0.00650596510400035,0.3727264911792388,233,56,0
-0.048564014573718575,0.006031613725322068,0.34555091889526224,230,52,0
-0.057636890625742225,0.006731675659922101,0.3856574402676532,235,58,0
-0.05333602800590277,0.005878000578520484,0.3367504276090193,229,51,0
-0.07241288238677258,0.004267096486817084,0.24446179400449838,220,38,0
-0.10669941891003029,0.006091784036825571,0.3489980737326087,232,55,0
-0.09500856017522435,0.0052597112487847986,0.30132865563175404,227,47,0
-0.10597668584935171,0.005693191129453036,0.32616270136294345,230,51,0
-0.10088751273934896,0.005263068496990166,0.30152099225262446,227,48,0
-0.10058523777474525,0.005098986512886456,0.2921207416790241,226,46,0
-0.11514582649713656,0.005675720037379759,0.325161783168418,230,52,0
-0.11079764884839803,0.005313566804279279,0.30441403833963604,227,48,0
-0.1246548393005361,0.005819597413313707,0.33340451251520814,231,53,0
-0.12110991850932708,0.0055071100652511334,0.3155021243346056,229,50,0
-0.1396156999954782,0.006186687735621067,0.35443510299521985,234,57,0
-0.08577184443495875,0.0037055839890849742,0.21229276455423404,217,34,0
0.05893609251157308,0.0016312383859165924,0.18692140468130253,213,29,0
0.09940259451539328,0.0028373773160594883,0.32513123655479137,229,51,0
0.09627753576148522,0.0028364721395224167,0.3250275135972796,229,51,0
0.10032817718235668,0.003053408289871061,0.34988593422998054,232,54,0
0.08978867535447939,0.0028254762000322784,0.32376750373420105,229,50,0
0.09446535437421742,0.003076652894346216,0.35254950207957836,232,55,0
0.08487558944902097,0.0028640668407334926,0.3281895531597785,229,51,0
0.08128266180893826,0.0028450195533539515,0.32600695021033177,229,50,0
0.08567118631463827,0.0031141493704396933,0.356846172659736,232,55,0
0.0627589544022642,0.002372302113533372,0.2718388968887066,222,42,0
0.03237488635421056,0.0024797458596615583,0.2841507307223721,223,43,0
0.040032877044177025,0.003323953828931129,0.38088738234938124,234,57,0
0.03172373609553411,0.0028751852460591238,0.32946359621763316,228,49,0
0.03111341541228029,0.0031035182374395533,0.3556279654799048,231,53,0
0.026047427937636074,0.0028882786545863584,0.3309639522263606,228,50,0
0.02629718924701935,0.0032818898423781395,0.3760673269112165,233,56,0
0.02142722146273065,0.0030573008214572436,0.3503319741700269,231,53,0
0.01873555891513449,0.003119818238344129,0.3574957605806667,231,54,0
0.014873644727198345,0.0029729163516454063,0.3406624716824107,229,51,0
0.012179460574975038,0.0030437056155271634,0.348774117874269,230,52,0
0.009370990662021418,0.003123029157473818,0.35786369546941216,231,54,0
0.006247723601318258,0.0031236238929002527,0.3579318453991114,231,54,0
0.0029756352975568263,0.002975635297556738,0.34097403202416476,229,51,0
2.1001892887198543e-17,0.0029932016759421577,0.3429869396110108,230,51,0
-0.0031937903780228237,0.0031937903780227734,0.3659721282136196,232,55,0
-0.00542749173187141,0.0027135391918770356,0.3109407930701778,226,46,0
-0.012747688414537564,0.004248366479580306,0.48681458014973106,246,73,0
-0.019891955666864605,0.004971095131376742,0.5696310807688634,255,86,0
-0.014830027000725582,0.002964198121875185,0.3396634615015239,229,51,0
-0.018473889097884045,0.003076245357920329,0.3525028030306574,231,53,0
-0.02081675931279526,0.002970198233951339,0.3403510062449549,229,51,0
-0.024065067082816076,0.0030033209432903402,0.34414649279673665,230,52,0
-0.025105954638685337,0.0027838830405651645,0.3190013997362512,227,48,0
-0.029980433898667804,0.0029905049682890936,0.3426779275212528,230,51,0
-0.03383226236170249,0.0030662851717790656,0.35136147874569335,231,53,0
-0.03836048531387202,0.003185094138949672,0.3649756379170311,232,55,0
-0.039166820554394556,0.002999972263786361,0.34376277213266,230,52,0
-0.040337216691007066,0.0028669529338298787,0.3285202666718409,228,49,0
-0.04294148209807753,0.0028464681177839076,0.3261729392529858,228,49,0
-0.04175034050244937,0.0025924828364337653,0.2970691087103591,225,45,0
-0.04803622947504817,0.0028049716630267857,0.3214179165172151,228,49,0
-0.05068283675242668,0.0027925875464327636,0.319998837313662,227,48,0
-0.05363842943991364,0.00279722830183857,0.3205306152111937,228,49,0
-0.06674106461341897,0.001966285996424094,0.22531405809840915,217,35,0
-0.11285118083218183,0.0032212577764675373,0.3691195803239691,234,58,0
-0.08960691616555494,0.002480148158179309,0.28419682956647013,224,44,0
-0.11309591343141383,0.0030375908128497755,0.34807343088966003,232,55,0
-0.10978323074795397,0.002863350694222102,0.32810749089774344,230,52,0
-0.1018989521974821,0.0025825947426881424,0.29593604539569607,226,47,0
-0.11983209945201716,0.0029531320018978137,0.33839540975114785,231,54,0
-0.1155984066433573,0.0027716882223426196,0.3176040119775574,229,50,0
-0.12291811029885504,0.0028690399915452377,0.3287594197981859,231,53,0
-0.1290075494370776,0.002932892183669267,0.336076156301476,232,54,0
-0.14879383222112616,0.003296444705734075,0.37773514905598976,237,61,0
-0.13110731534064277,0.0028318859871385898,0.3245019925863295,230,52,0
0.07397362667805121,5.746394742249838e-17,0.23461436988406378,219,37,0
0.11841054041270839,9.486198023036129e-17,0.3873034261650294,237,61,0
0.10338158547222778,8.548288980253905e-17,0.34901038349202224,232,54,0
0.1011589095848387,8.640692473601828e-17,0.35278304240936303,232,55,0
0.10422296667052022,9.204834210646256e-17,0.37581587675136297,235,58,0
0.0923983991015999,8.446034315643701e-17,0.34483551998519735,231,53,0
0.09289098150419779,8.797440703972054e-17,0.359182774580278,233,55,0
0.08878533568507803,8.721898536711274e-17,0.3560985315432907,232,55,0
0.09641293527248895,9.836088209574018e-17,0.40158877712424046,238,62,0
0.07850791796600895,8.328949083549179e-17,0.34005515261004715,230,52,0
0.12748293260954263,1.4084377450046465e-16,0.5750383481936407,255,88,0
0.020942594547062758,4.502065993275746e-17,0.18381079330016867,212,27,0
0.036898547533481665,8.598642674263686e-17,0.35106622906500046,231,53,0
0.030862332311512152,7.850416467296933e-17,0.3205175758742316,227,48,0
0.03050450996168035,8.53990653841934e-17,0.34866814433211096,230,52,0
0.026754551643195148,8.326344460476781e-17,0.33994881080299666,229,51,0
0.024205496389211534,8.478345530400433e-17,0.346154725440159,230,52,0
0.0216722315348742,8.678774360634988e-17,0.35433785343976276,231,53,0
0.017846561078843817,8.34064491950958e-17,0.3405326713513097,229,51,0
0.01587745700098231,8.906943185169687e-17,0.36365355265579624,232,54,0
0.012424220826090383,8.71417353513187e-17,0.35578313441879805,231,53,0
0.009790178667144553,9.157219031700902e-17,0.3738718395408584,233,56,0
0.0063875807560457975,8.963049245999535e-17,0.3659442564272392,232,55,0
0.003316083489382081,9.306961279458248e-17,0.3799855307643851,234,57,0
2.2411036424396563e-17,8.964414569758625e-17,0.366,232,55,0
-0.003254997740893418,9.13551725588928e-17,0.3729857973029359,233,56,0
-0.006335223536733901,8.889581629229046e-17,0.36294471334177003,232,54,0
-0.012486404342855537,1.167912694684848e-16,0.47683654401334086,245,72,0
-0.01849673325232551,1.2973348240505315e-16,0.5296771383201208,251,80,0
-0.012082570300198044,6.778085885417592e-17,0.27673635737817465,222,41,0
-0.01868393637873095,8.731994827756363e-17,0.35651074390738285,231,53,0
-0.01959658119068903,7.847567802151639e-17,0.3204012702934193,227,48,0
-0.02260109749309661,7.916380264696657e-17,0.32321075228418306,227,48,0
-0.026283797068828035,8.179839865864285e-17,0.3339673068005979,229,50,0
-0.029371485305960753,8.22271000984948e-17,0.3357176132569183,229,50,0
-0.03575046569004353,9.093805410875019e-17,0.3712827819909577,233,56,0
-0.03512156365793159,8.184543735276483e-17,0.3341593568437398,229,50,0
-0.03894190553615991,8.371409198307335e-17,0.3417887183527461,230,51,0
-0.04180118478796555,8.338456687829081e-17,0.3404433300129735,230,51,0
-0.04542311489257796,8.450621641047197e-17,0.345022811758086,230,52,0
-0.04648381572066191,8.101027186157065e-17,0.3307495349596845,229,50,0
-0.05084643742858607,8.333022366240238e-17,0.3402214569964994,230,51,0
-0.05490849722912102,8.491176941352275e-17,0.3466786075488934,231,53,0
-0.07064037530836996,1.0339208882523446e-16,0.42213023745793504,239,64,0
-0.059040380406756306,8.201083305012905e-17,0.33483463602415076,229,51,0
-0.06674360600542183,5.518812940548539e-17,0.22532263769402539,217,35,0
-0.1143173365465901,9.158280066684263e-17,0.37391515958154686,235,59,0
-0.09953361963591442,7.731937640994701e-17,0.3156803106976631,228,49,0
-0.1069198800537318,8.059781563944521e-17,0.3290655546381232,230,52,0
-0.10566245058289564,7.734667782500576e-17,0.3157917771836644,228,50,0
-0.11069317251543333,7.873898820566063e-17,0.3214763157037677,229,51,0
-0.12484376535343035,8.634933578375244e-17,0.3525479176684747,233,56,0
-0.12483735231386908,8.400778389663307e-17,0.34298780658685657,232,55,0
-0.1449858558414195,9.497926714862904e-17,0.38778228634883666,238,62,0
-0.12614551823994563,8.04887621863719e-17,0.32862031012701504,231,53,0
-0.14623398946299468,9.092674514067217e-17,0.3712366096248278,236,60,0
-0.13298534066264878,8.06185645198588e-17,0.32915026837120953,231,53,0
0.07577497608630825,-0.002097306496178572,0.2403275203045318,219,38,0
0.11606714712532687,-0.0033130552778696132,0.37963853209485937,236,59,0
0.09514151764040574,-0.002803003441711071,0.3211923806934769,229,50,0
0.1019819383447032,-0.0031037391957481984,0.355653284794211,233,55,0
0.0849785677462037,-0.0026741114036021,0.30642281603415455,227,48,0
0.09446535437421742,-0.0030766528943463566,0.35254950207957836,232,55,0
0.09013336932639394,-0.003041486910513582,0.34851987946171165,232,54,0
0.0817664871768486,-0.002861954193552618,0.32794746777110756,229,50,0
0.08076902034023119,-0.0029359555372539055,0.3364271818535931,230,52,0
0.07490584880270243,-0.0028314573613141543,0.32445287693168207,228,50,0
0.07510168628554185,-0.0029563295717793666,0.33876181496755364,230,52,0
0.05072852089934658,-0.0020827449015505192,0.23865892683237308,218,36,0
0.055502500549498686,-0.004608405961259818,0.5280710183486199,251,80,0
0.032011262404557074,-0.0029012443268392482,0.33244967110782314,229,50,0
0.03111341541228029,-0.0031035182374396955,0.3556279654799048,231,53,0
0.02808728675202926,-0.00311446915163242,0.356882815954931,231,54,0
0.02699472742333286,-0.003368942623343231,0.3860425875719915,235,58,0
0.022220822257646596,-0.003170534185215064,0.3633072324726205,232,54,0
0.018892560805484782,-0.003145961966598554,0.36049153511067233,232,54,0
0.014524702915416566,-0.0029031705134837703,0.332670390235316,228,50,0
0.011376802714733129,-0.002843117566366477,0.3257890040888587,228,49,0
0.008952175436903142,-0.00298345243535222,0.3418697872920083,230,51,0
0.006265175343221383,-0.0031323490993051457,0.3589316550231313,231,54,0
0.0029494566879009008,-0.002949456687900948,0.33797426048143014,229,50,0
2.1430502946120964e-17,-0.003054287424430913,0.34998667307246,230,52,0
-0.003289778613427882,-0.0032897786134279804,0.3769712905369798,233,56,0
-0.005741623086127633,-0.0028705929071626544,0.32893736630253534,228,49,0
-0.008795119727483824,-0.0029311111645565673,0.33587207172548184,229,50,0
-0.010294959511798346,-0.0025727597609757997,0.29480906811721874,224,44,0
-0.019671594639197758,-0.003931921626369911,0.45055359157996255,242,68,0
-0.02224193446629099,-0.003703694836023228,0.4244013917507915,239,64,0
-0.01996211230288578,-0.002848254611443203,0.3263776511498541,228,49,0
-0.0258786663412312,-0.0032296581737993246,0.37008217051475156,233,55,0
-0.028244198968521,-0.003131868420635953,0.35887657470328255,232,54,0
-0.029108909657427462,-0.002903571684327334,0.33271635986075127,229,50,0
-0.03172373609553406,-0.002875185246059255,0.32946359621763316,228,49,0
-0.033343310122956875,-0.0027685150690054273,0.3172404046199807,227,48,0
-0.03803483152103056,-0.0029132678630990273,0.33382743189761205,229,50,0
-0.03972789317603717,-0.002823645487699647,0.3235577248792149,228,49,0
-0.042549918431529714,-0.0028205124814516605,0.32319871792241145,228,49,0
-0.045925374552694305,-0.002851731120077272,0.32677601958139496,228,49,0
-0.04655819164504668,-0.0027186648426260856,0.3115281344705315,226,47,0
-0.044425696412620924,-0.002447823651811547,0.2804928080156791,223,42,0
-0.05462867736803514,-0.0028488694397187974,0.3264481034920158,228,49,0
-0.04219490045936824,-0.002088332235223606,0.23929917185579408,218,36,0
-0.07617154916608634,-0.003586610901309464,0.41098490172011326,238,63,0
-0.12162199799530475,-0.003471614598472945,0.39780763060821533,238,62,0
-0.10915204888622969,-0.003021120071876276,0.3461860709148613,232,54,0
-0.11587696048300597,-0.0031122856689036007,0.35663261361645493,233,56,0
-0.1148599119386108,-0.0029957599748799083,0.3432800916328992,232,54,0
-0.12208340918228688,-0.0030941630303773096,0.3545559649309458,233,56,0
-0.12517280583427975,-0.003084747912846047,0.35347709932222965,233,56,0
-0.12517460601026262,-0.0030012955307025004,0.34391440350232544,232,55,0
-0.14042781262062926,-0.0032777351470361623,0.37559124598026367,236,60,0
-0.13438286399695581,-0.0030550960246556267,0.3500793294807042,233,56,0
-0.14366301042039767,-0.003182774198639942,0.36470979908854184,235,59,0
-0.12661220738610646,-0.0027347927532939634,0.3133762099833697,229,50,0
0.07396236013640885,-0.0040945853392439545,0.23457863697915024,219,37,0
0.10231451128359068,-0.005841436747641091,0.3346556871408577,230,52,0
0.10137803534148157,-0.0059739350815440516,0.3422465116062977,231,53,0
0.09673397659433271,-0.005888491763348053,0.3373514671852443,231,53,0
0.09619116277650556,-0.00605436131690677,0.34685412754433415,232,54,0
0.09859503739487505,-0.006422795171401808,0.3679616889318271,234,57,0
0.09487956871752379,-0.006403775816135765,0.3668720707983938,234,57,0
0.0849016524528407,-0.005943832378144239,0.3405219288835403,231,53,0
0.08216025276668781,-0.005973508660475735,0.34222208195965526,231,53,0
0.07759629365700622,-0.005866760324879346,0.3361064739091909,230,52,0
0.0867790663037571,-0.006832524602461175,0.39143507231621055,236,60,0
0.06569008785582474,-0.005394445316836727,0.3090475652207981,227,47,0
0.10445288653072558,-0.008961471172840548,0.5134023396471786,250,79,0
0.021178685199280577,-0.003839225043426924,0.21994905542977355,216,33,0
0.031545573599131946,-0.006293730103758759,0.3605675561586857,232,54,0
0.02651513535730869,-0.005880728994527193,0.3369067384573488,229,50,0
0.02462028487184131,-0.006145692318082238,0.3520864770973754,231,53,0
0.022035166198319175,-0.006288567359433025,0.36027178273435495,232,54,0
0.01841945079860619,-0.006134827959326037,0.35146405840108985,231,53,0
0.014741107445421378,-0.0058932989173603985,0.3376268688541647,229,50,0
0.01207338674367937,-0.00603485411637939,0.345736560774597,230,52,0
0.009396093154035928,-0.00626326691011985,0.3588223209639622,231,54,0
0.006438957141611462,-0.0064389571416115935,0.3688876075850232,233,55,0
0.0029840205904243535,-0.005968495730868404,0.3419348914147936,230,51,0
2.2223954073072616e-17,-0.0063352235367340765,0.36294471334177003,232,54,0
-0.003603510245161522,-0.007207569405990207,0.41292137472020396,238,62,0
-0.006002713432830155,-0.006002713432830321,0.3438952222472845,230,51,0
-0.010233627919855328,-0.006821552539991257,0.3908064832782987,235,59,0
-0.012212963469039783,-0.0061046212159907125,0.349733515234419,230,52,0
-0.019364058301086017,-0.007741493252390583,0.4435098513942282,241,67,0
-0.023809233276607483,-0.007929962276969738,0.45430723458095434,242,68,0
-0.017762419290057802,-0.00506917756674518,0.2904129882983304,224,43,0
-0.02462028487184127,-0.006145692318082238,0.3520864770973754,231,53,0
-0.02682892394141881,-0.005950323420497929,0.3408938004509269,230,51,0
-0.030325579040049455,-0.006050326177094056,0.34662295453928904,230,52,0
-0.032295099150034146,-0.005854383889750559,0.3353974284155371,229,50,0
-0.03542975210290059,-0.005883955311444588,0.337091574029755,229,51,0
-0.03791730074399616,-0.005808973649721271,0.3327958775066157,229,50,0
-0.038261145583751835,-0.0054392081177088185,0.3116120243652455,226,47,0
-0.04489417148237299,-0.005952265946213222,0.3410050876746228,230,51,0
-0.050651293137058906,-0.006290852137585336,0.36040267758703565,232,54,0
-0.05172541466412764,-0.0060412473871097145,0.3461028310094324,230,52,0
-0.05208474289139478,-0.005740100271693153,0.3288501243220041,228,50,0
-0.058582976250362,-0.006110635299350443,0.35007806183934215,231,53,0
-0.05538533193647571,-0.005482737588642214,0.3141058260848269,227,48,0
-0.07889596447015994,-0.0074303511324866674,0.4256845312832202,240,65,0
-0.10786872761041419,-0.006158543313941607,0.35282271015707567,233,55,0
-0.1043290201924141,-0.005775695580153059,0.33088937817790715,230,52,0
-0.12018930261048925,-0.006456709473344843,0.36990463798887757,235,58,0
-0.1116742279378957,-0.005825786512391763,0.3337590857639114,231,53,0
-0.12141842618116498,-0.0061550872793096805,0.3526247140656181,233,56,0
-0.12882982326926004,-0.0063502258968945995,0.36380419797973723,234,58,0
-0.12721211534445698,-0.006100761886394865,0.34951241438995245,233,56,0
-0.1348093065469281,-0.006293665741926484,0.36056386887178415,234,58,0
-0.12935112598185527,-0.005881854241289067,0.33697120380116163,232,54,0
-0.14767749894534837,-0.0065439242977830625,0.37490117193457645,236,60,0
-0.13333963589015418,-0.005760645852027425,0.33002717983103624,231,53,0
-0.18825157272978765,-0.007932969181433639,0.45447950002231857,247,74,0
0.0916838403168088,-0.007614446792623987,0.2907839914094894,225,46,0
0.10697137494445287,-0.009162129299810818,0.34988760183991247,232,55,0
0.0902859302769174,-0.007981473934315808,0.30480019247089124,227,48,0
0.09974653044412733,-0.009108968976419505,0.3478574909938666,232,54,0
0.09029561845448639,-0.00852601774179863,0.3255954814983964,229,50,0
0.08589847762093143,-0.008394616820770823,0.32057748277413434,228,50,0
0.07608943834445138,-0.007704317823916368,0.2942160276299802,225,45,0
0.07980686835269936,-0.008381795753125379,0.32008786595421185,228,49,0
0.07701057142684624,-0.008399713456985603,0.3207721154587742,228,49,0
0.07375866190934878,-0.008365979420508023,0.31948386457982575,228,49,0
0.06966967344717023,-0.008229176935922757,0.31425958846550933,227,48,0
0.06526189962764428,-0.00803994462310997,0.30703309798997613,226,47,0
0.062181480193684066,-0.008003248761601774,0.3056317395764011,226,47,0
0.04673218442535064,-0.006295520989484567,0.24041624706050269,218,36,0
0.03324707927539886,-0.009041582886187316,0.34528412002984893,230,52,0
0.03990365150633285,-0.011943420399368371,0.4561008237885461,243,69,0
0.025568900380227383,-0.00850737864502764,0.32488368311002414,228,49,0
0.026568109148199237,-0.009949122562006123,0.37994166200029145,234,57,0
0.021298639284052782,-0.009118714934879897,0.3482296741318418,230,52,0
